gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score
male,group C,some college,standard,none,0.5741955363036534,0.5741955363036534,0.5836085778824018
male,group A,some college,free/reduced,none,0.684353203432982,0.562147274248521,0.4643825309009521
male,group C,associate's degree,standard,completed,0.6065261303697601,0.5547495094845366,0.5695428297374576
female,group B,some high school,standard,none,0.4796387948003032,0.6434178954638213,0.5966238667028162
male,group C,high school,standard,none,0.6385780393279459,0.539643413516574,0.5486374704085168
male,group C,associate's degree,standard,none,0.6781746698171458,0.5338821868773276,0.5050236902893639
male,group E,associate's degree,standard,completed,0.6266463656529622,0.5660031689768691,0.5356815706388225
male,group B,associate's degree,standard,none,0.62486441045507,0.5415491557277273,0.562377969409563
female,group C,bachelor's degree,standard,none,0.5295870884228955,0.5933927617268587,0.6061538963876514
female,group B,some college,free/reduced,none,0.5412661614718984,0.6033786718047393,0.5856322402810704
male,group D,some high school,standard,completed,0.611691069813473,0.563399669565041,0.5553511028569689
male,group C,associate's degree,standard,none,0.591996441621421,0.6161595616876014,0.5195070814228796
female,group B,some high school,free/reduced,none,0.457745276819265,0.7247633549638363,0.5149634364216732
female,group D,some high school,free/reduced,completed,0.39503285358817025,0.6207659127814104,0.6771991775797205
male,group C,high school,free/reduced,none,0.5862175678689001,0.6165391662069467,0.525574371192807
female,group C,high school,standard,none,0.534614854335699,0.639784989614853,0.552143210215558
female,group B,high school,standard,completed,0.5452714248399764,0.6005888157657712,0.5847838469298298
male,group D,associate's degree,standard,completed,0.5630053317070584,0.6050206549687791,0.5630053317070584
male,group D,some college,standard,none,0.6234014990202013,0.5760545497275277,0.5287076004348542
female,group C,high school,standard,none,0.5488512771657824,0.6098347524064249,0.5717200803810234
male,group B,some college,standard,none,0.596208971573184,0.5865926978381326,0.5481276028979272
female,group C,bachelor's degree,standard,completed,0.4992217566744427,0.6094395471090599,0.6159229465463902
male,group D,high school,free/reduced,none,0.60325184651316,0.5952084885596512,0.5308616249315808
male,group E,associate's degree,standard,none,0.6341586275286565,0.5393992923806963,0.5539776516342286
female,group B,bachelor's degree,standard,none,0.4809457463680592,0.601182182960074,0.6381780096037709
male,group E,some college,standard,none,0.6500333904285488,0.5613924735519285,0.5121475197315839
female,group C,some college,standard,completed,0.49115435654902817,0.6080958700130825,0.6236880718082898
female,group C,associate's degree,standard,none,0.49235186227296046,0.6207914785180806,0.6100881771643205
female,group C,some college,standard,none,0.5092644896019578,0.6128437078260848,0.6042121063074075
female,group B,bachelor's degree,standard,none,0.5191724393024507,0.6127936988487942,0.59577165165855
male,group A,associate's degree,standard,none,0.5897645943514276,0.5710419088164616,0.5710419088164616
female,group C,some college,free/reduced,completed,0.40263811598013555,0.6327170393973558,0.6614769048245084
male,group D,some college,free/reduced,none,0.5613703777972792,0.5899146342954459,0.5803998821293903
female,group D,some college,standard,none,0.5342721024462154,0.6010561152519923,0.5943777139714146
female,group B,high school,standard,none,0.5609956000207006,0.5996849517462661,0.5706679379520919
male,group B,some high school,standard,completed,0.5956302123507204,0.5886227980877708,0.5465783125100729
female,group C,some college,standard,none,0.5354284547865201,0.5972086611080417,0.5972086611080417
female,group D,some high school,free/reduced,none,0.5006012198341266,0.630386721272604,0.593305149433039
male,group C,some college,standard,none,0.5772949912662678,0.5870796521351875,0.567510330397348
male,group A,bachelor's degree,free/reduced,completed,0.506339943925754,0.5993411581161987,0.6200080946029641
male,group C,high school,standard,completed,0.6598717802851414,0.5546748298049015,0.5068580341320652
male,group C,bachelor's degree,free/reduced,none,0.5615981119951419,0.6076307441258911,0.5615981119951419
female,group A,some high school,free/reduced,none,0.45392193776612677,0.6602500912961844,0.5983516452371671
female,group D,some high school,standard,none,0.5212956048137795,0.5998469973199655,0.606988033002346
male,group E,some college,standard,none,0.6256473403401054,0.5735100619784299,0.528820966239851
female,group C,some college,free/reduced,completed,0.4065121923868512,0.6594531120942253,0.6323522992684353
male,group D,some high school,standard,none,0.5825507652983792,0.5825507652983792,0.5668061500200446
female,group D,some college,standard,completed,0.5150310787815929,0.609244080997738,0.6029632141833283
female,group D,bachelor's degree,standard,none,0.5038871511789794,0.597832213263196,0.6234535938316187
male,group E,associate's degree,free/reduced,none,0.6121916401925492,0.5722660984408612,0.5456490706064026
female,group D,some high school,standard,none,0.5491315145563307,0.6177729538758719,0.5628598024202389
female,group D,master's degree,free/reduced,completed,0.5246313898711125,0.5863527298559492,0.6172133998483676
female,group A,some high school,standard,none,0.531287722678584,0.6210828307369363,0.5761852767077601
male,group A,bachelor's degree,standard,none,0.5951987470341713,0.5771624213664691,0.559126095698767
female,group B,associate's degree,standard,none,0.5562400102445505,0.5979580110128918,0.5770990106287212
male,group C,associate's degree,standard,completed,0.53349139694791,0.613208502238977,0.5825480771270282
male,group C,master's degree,free/reduced,none,0.5914161142816653,0.6063886741368973,0.5315258748607372
female,group E,some high school,free/reduced,none,0.49598043594982094,0.6395537200405585,0.5873452530984722
female,group A,some high school,free/reduced,none,0.529928846048936,0.5996563257922171,0.5996563257922171
female,group E,some college,standard,none,0.5315117307733235,0.6029088289369042,0.5949758180298397
female,group E,bachelor's degree,standard,none,0.5347276712247767,0.6099237499907609,0.5848583904020995
female,group C,associate's degree,free/reduced,none,0.48482991780307083,0.6634514664673601,0.569887798119399
female,group D,high school,standard,none,0.5651329115440037,0.583363005464778,0.583363005464778
male,group D,master's degree,standard,none,0.5797669215819975,0.5559408837087647,0.5956509468308193
male,group E,some high school,free/reduced,completed,0.63301407572159,0.5809855215526921,0.5116141159941617
female,group D,some college,standard,none,0.5997714243248997,0.5296682708323789,0.5997714243248997
male,group E,some college,standard,none,0.6256892634192632,0.5515944822248767,0.5515944822248767
male,group C,associate's degree,standard,completed,0.5910306910068833,0.5599238125328369,0.5806617315155345
female,group C,some high school,standard,completed,0.5199168199626767,0.5919053027267397,0.615901463648094
male,group A,high school,free/reduced,none,0.6191615822156983,0.5804639833272172,0.5288671848092423
female,group B,high school,free/reduced,none,0.4776440325863015,0.640043003665644,0.60183148105874
female,group C,associate's degree,standard,none,0.5467283779374059,0.5724567721932838,0.6110493635771007
male,group B,some high school,standard,none,0.6567989846634384,0.5591667031594137,0.5059127314299458
male,group D,some high school,standard,none,0.6000900202550639,0.5900885199174795,0.5400810182295575
female,group C,some high school,standard,completed,0.5654807777571759,0.5175586779472457,0.6421561374530642
male,group A,some college,standard,none,0.6570304029199482,0.5330624023690146,0.5330624023690146
female,group A,some college,free/reduced,none,0.4987810236812333,0.6616482967200034,0.5598562510707721
female,group D,high school,standard,completed,0.5302263222478697,0.5965046125288533,0.6025299116453064
female,group C,high school,standard,none,0.5336083006966862,0.5830164766871201,0.6126613822813803
female,group C,some high school,standard,none,0.5339366529609011,0.6186885026372346,0.5763125777990679
male,group B,associate's degree,standard,completed,0.5832705421364087,0.5832705421364087,0.5653237562245192
female,group B,associate's degree,standard,none,0.5940625411852256,0.5795732109124152,0.5578392155031997
female,group D,high school,free/reduced,completed,0.5454378750323993,0.5978838245547453,0.5873946346502761
male,group D,associate's degree,standard,completed,0.5885637795978124,0.5682684768530601,0.5750335777679776
female,group D,master's degree,standard,completed,0.5637649916560581,0.5718187772511446,0.5959801340364043
male,group E,some college,standard,completed,0.5935395359097846,0.5864735890537157,0.5511438547733714
male,group D,associate's degree,standard,none,0.6227830574377649,0.578925095646373,0.5262955414967027
male,group B,some high school,standard,completed,0.5536763528170618,0.588830406964177,0.588830406964177
female,group C,bachelor's degree,free/reduced,completed,0.4306289856208112,0.6079468032293804,0.6670527424322369
male,group E,high school,standard,none,0.6415017956575004,0.557495608130923,0.5269479035758039
male,group C,bachelor's degree,standard,completed,0.5770069829026968,0.6013875596450643,0.5526264061603293
male,group C,associate's degree,standard,none,0.5983718810810913,0.5902857745799954,0.5417691355734204
male,group D,some college,standard,none,0.6220755499052673,0.5397420212413347,0.5671865307959789
male,group E,high school,free/reduced,completed,0.5910306910068833,0.5806617315155345,0.5599238125328369
female,group C,associate's degree,free/reduced,completed,0.5290652912679533,0.600037464486825,0.600037464486825
female,group D,high school,standard,completed,0.5508081991385969,0.5604715008778706,0.6184513113135124
female,group D,master's degree,free/reduced,completed,0.46854974023442036,0.5782103177360932,0.6679326084192801
female,group A,some high school,standard,completed,0.4511051423000672,0.6498972389068765,0.6116679895594131
male,group B,some college,free/reduced,none,0.6210695596218992,0.5907734835427821,0.5150332933449896
female,group C,some college,free/reduced,none,0.5618514894212714,0.6071620934068578,0.5618514894212714
male,group C,bachelor's degree,standard,none,0.5840617918890219,0.5636875433347537,0.5840617918890219
male,group C,some high school,free/reduced,none,0.582594918406818,0.5994817276360012,0.5488212999484517
male,group A,some high school,free/reduced,none,0.633882435837394,0.5753702109908654,0.5168579861443366
male,group C,some high school,free/reduced,none,0.6338552877821052,0.5872482813275386,0.5033556697093188
male,group C,associate's degree,free/reduced,none,0.5858752524618591,0.6041838541012922,0.5401037483632763
female,group C,high school,standard,none,0.5191724393024507,0.6127936988487942,0.59577165165855
male,group C,high school,standard,none,0.6136311676215145,0.5633335309312264,0.5532740035931688
female,group A,some high school,free/reduced,none,0.5193449429032402,0.6519436517295993,0.55249462010983
male,group C,some high school,standard,none,0.6160611758659789,0.5569868165363644,0.5569868165363644
male,group C,some college,free/reduced,completed,0.5730494360127588,0.5501274585722484,0.6074324021735243
male,group D,associate's degree,standard,none,0.6261970064069636,0.567751952475647,0.534354778800609
male,group D,associate's degree,free/reduced,none,0.6061410096498667,0.5334040884918827,0.5899772493925369
male,group C,high school,standard,none,0.678716583012679,0.5429732664101432,0.49449351048066614
male,group D,some high school,standard,completed,0.5948023264032782,0.5881191541964997,0.5480201209558293
female,group C,some college,standard,completed,0.5095241196680579,0.615991846165861,0.6007821709518891
female,group D,high school,standard,none,0.5652025521126702,0.5869411118093114,0.5796949252437643
female,group A,some high school,free/reduced,none,0.5064610912317872,0.6266382993206858,0.592301954152429
female,group B,associate's degree,standard,none,0.5442005821815805,0.6187486071379613,0.5665649896684948
male,group A,some high school,free/reduced,none,0.5840805628157719,0.6062608373530797,0.5397200137411563
female,group C,some high school,standard,completed,0.5314448445047929,0.586968932736637,0.6107649705502844
male,group D,some college,free/reduced,none,0.611866611425177,0.5852637152762562,0.5320579229784147
male,group C,high school,standard,completed,0.6027560288205426,0.5677120736565575,0.5607032826237606
male,group B,high school,standard,none,0.6023166531254865,0.5895014051866464,0.5382404134312858
male,group B,associate's degree,standard,none,0.6198939251099277,0.5586698337410458,0.5510168223199357
female,group C,some college,free/reduced,completed,0.4699534544250103,0.6241569316582168,0.6241569316582168
female,group E,some college,standard,none,0.5989742364859123,0.5510562975670393,0.5810050093913349
female,group C,associate's degree,free/reduced,none,0.5199168199626767,0.615901463648094,0.5919053027267397
male,group C,some college,free/reduced,none,0.6503252439533029,0.5802902176814088,0.4902451839032591
female,group C,associate's degree,free/reduced,none,0.5203586134220901,0.5989033097876887,0.6087213968333884
male,group C,bachelor's degree,free/reduced,none,0.451555415995231,0.6834352242089983,0.5735974203182664
female,group D,bachelor's degree,standard,none,0.5316160142907327,0.5989091806566482,0.5989091806566482
male,group D,associate's degree,free/reduced,none,0.5914869138126455,0.6026470442619407,0.5356862615661695
female,group E,bachelor's degree,standard,none,0.5773502691896257,0.5773502691896257,0.5773502691896257
male,group B,high school,standard,completed,0.6077951550266611,0.548703959399069,0.5740287575251799
male,group C,bachelor's degree,free/reduced,none,0.5526232682627047,0.6047575388535259,0.5734769764990332
male,group B,some college,free/reduced,none,0.6092076990801714,0.6092076990801714,0.5076730825668095
female,group E,some college,standard,none,0.5663351563527708,0.5583586048548443,0.6062179138424024
female,group C,some college,free/reduced,none,0.5155145649703301,0.6025494915237625,0.6092444858740265
male,group A,bachelor's degree,standard,completed,0.6620597203625816,0.5119928504137299,0.5473027021664009
female,group C,some college,standard,none,0.5550149197661394,0.5748368811863586,0.6012661630799843
female,group D,associate's degree,free/reduced,none,0.468411445953685,0.5584905701755475,0.684601344086155
male,group A,high school,free/reduced,completed,0.6107399690774726,0.5683274712248704,0.5513624720838295
female,group A,high school,free/reduced,completed,0.5326456232231239,0.6087378551121416,0.5879854282333186
male,group C,some college,standard,none,0.6511138258019192,0.5294771770257365,0.5437873709994051
female,group C,associate's degree,standard,completed,0.5568839594613881,0.5703028500508193,0.6038500765243968
female,group C,high school,standard,none,0.5285725972535522,0.5789128446110334,0.6208630507422677
female,group C,associate's degree,standard,completed,0.4923401524856906,0.6226654869671969,0.6081848942470295
female,group D,some high school,standard,none,0.5456651045242319,0.6196535932732803,0.564162226711494
female,group B,associate's degree,standard,completed,0.575211993144536,0.575211993144536,0.5816032375128086
female,group D,bachelor's degree,standard,completed,0.5335782505532424,0.5711541836907947,0.6237604900833679
male,group E,bachelor's degree,standard,completed,0.6428685000950232,0.5244453553406767,0.5582805395562043
male,group D,associate's degree,standard,none,0.6283842236066949,0.5341265900656906,0.5655458012460254
female,group D,master's degree,standard,none,0.5016402676785022,0.5837268569349844,0.6384512497726391
male,group E,associate's degree,standard,none,0.6143031436352508,0.5738884631329317,0.5415567187310764
male,group B,high school,standard,completed,0.5961617483525308,0.5798285497675298,0.5553287518900286
female,group D,associate's degree,free/reduced,none,0.5386071193455977,0.6111119238728897,0.580038436218336
male,group C,some college,free/reduced,none,0.5971118190770098,0.5971118190770098,0.5356444259367295
male,group A,high school,standard,none,0.6475701248656239,0.5707397710680074,0.504885182098622
female,group B,associate's degree,standard,none,0.5471190313902567,0.5806161149447623,0.6029475039810993
male,group C,high school,standard,none,0.5637649916560581,0.5959801340364043,0.5718187772511446
male,group D,some college,free/reduced,none,0.6406516922468353,0.4936168776328075,0.588139258456111
female,group C,associate's degree,free/reduced,none,0.4948548277947751,0.6185685347434688,0.6103209542802226
male,group B,some high school,standard,completed,0.6351281976555282,0.5259655386834843,0.5656610510369549
male,group A,associate's degree,free/reduced,completed,0.5630089020791832,0.5843889869682661,0.5843889869682661
female,group A,associate's degree,free/reduced,none,0.4952461809560357,0.6476296212502005,0.5790570731178263
female,group C,associate's degree,standard,none,0.559341413617366,0.559341413617366,0.611779671143994
female,group C,some college,standard,none,0.5611439480167557,0.5611439480167557,0.6084693412229881
female,group C,bachelor's degree,standard,none,0.5411436227489571,0.5879091210112127,0.6012706919432858
female,group B,high school,standard,none,0.5006012198341266,0.593305149433039,0.630386721272604
male,group D,high school,standard,completed,0.5946637383950755,0.5596835184894828,0.5771736284422792
female,group C,some college,standard,none,0.6066267069916537,0.5392237395481366,0.584159051177148
female,group D,some college,free/reduced,completed,0.47634891097591564,0.6297494077308715,0.6136019870198235
female,group B,some high school,standard,none,0.5630341870752102,0.5886266501240834,0.5800958291077923
male,group E,some college,standard,none,0.6008139802884651,0.5612867447431713,0.56919219185223
female,group D,master's degree,standard,none,0.5449284542274048,0.5817479443779051,0.6038396384682053
female,group B,associate's degree,standard,completed,0.5960719598623904,0.5516836224258294,0.5833895777376586
male,group C,some college,free/reduced,none,0.6117369846692444,0.5923167629337129,0.5243459868593524
female,group E,associate's degree,standard,completed,0.5959657103411241,0.558325770740632,0.5771457405408781
female,group D,master's degree,free/reduced,none,0.44729747164001593,0.6597637706690235,0.6038515867140215
female,group B,some high school,standard,none,0.5820435444414424,0.5820435444414424,0.5678473604306755
male,group A,high school,standard,none,0.5771838618452874,0.5941598577819135,0.5602078659086613
male,group B,bachelor's degree,free/reduced,none,0.5666190081556667,0.6078276632942605,0.5563168443710181
male,group C,master's degree,standard,none,0.5847201606451827,0.5773186396243576,0.5699171186035326
female,group C,bachelor's degree,standard,none,0.5618515393297548,0.6010504839341563,0.5683846967638218
male,group D,some college,standard,none,0.5981100752231885,0.5587607281690313,0.5745004669906942
male,group A,some high school,standard,none,0.6964342914596465,0.5440892902028489,0.46791678957445004
male,group D,some high school,free/reduced,none,0.65539697938049,0.5179750320910325,0.5496877891578303
female,group B,some high school,standard,completed,0.527463484343794,0.5958383804624339,0.6056062227650968
female,group B,master's degree,free/reduced,completed,0.4952408568024052,0.6238748455822507,0.6045797472652739
female,group C,some high school,standard,completed,0.5299030832036378,0.6065995820883748,0.5926547641093317
female,group D,some college,standard,none,0.5174319128943384,0.6223167601026502,0.5873551443665463
female,group E,some college,standard,completed,0.5360187870740164,0.6009907612648062,0.5928692644909576
female,group D,some high school,standard,completed,0.5134360308102702,0.6067880364121375,0.6067880364121375
female,group B,high school,free/reduced,completed,0.5167009751338718,0.6015324785140598,0.6092444333668041
male,group D,some college,standard,none,0.7048730720516485,0.48646169761310953,0.5162450668547285
female,group C,associate's degree,standard,none,0.603549669376715,0.5703875996307416,0.5571227717323523
male,group D,bachelor's degree,standard,none,0.6469824181077886,0.5438402934819092,0.5344637366977384
male,group C,master's degree,free/reduced,none,0.5724953513163736,0.6255041801419637,0.5300882882559015
male,group C,high school,standard,completed,0.5957689246464816,0.5845280015399442,0.5508052322203321
male,group E,some college,standard,none,0.6285259363201192,0.5545817085177522,0.5453386800424563
male,group C,some high school,free/reduced,completed,0.5476265217336636,0.5965217468884549,0.5867427018574967
female,group C,high school,free/reduced,none,0.4665498838152337,0.686865106727983,0.557267916779307
female,group D,bachelor's degree,free/reduced,none,0.42162031061637,0.5960838874231438,0.6833156758265306
female,group C,associate's degree,standard,none,0.5199264256075152,0.6205573466928408,0.5870137063310655
female,group C,associate's degree,standard,completed,0.5658420811208784,0.5575208740455714,0.6074481164974136
female,group C,some high school,standard,none,0.5276570679391165,0.6062442908236657,0.5950175446973015
male,group E,associate's degree,standard,completed,0.5930638827000921,0.5834983362049293,0.554801696719441
female,group E,associate's degree,standard,completed,0.522949504461274,0.582526030285976,0.6222437141691108
male,group B,high school,standard,completed,0.6018073454281543,0.5688316004731869,0.5605876642344451
female,group C,bachelor's degree,free/reduced,completed,0.49011402440728163,0.6163555155424906,0.6163555155424906
male,group C,associate's degree,standard,completed,0.5214680311152065,0.6134918013120075,0.5930420746016073
female,group D,high school,standard,none,0.4907250105865644,0.635055896053201,0.5965676599287646
male,group E,bachelor's degree,standard,completed,0.6592912117851956,0.5119202350332107,0.5507020710205751
male,group A,associate's degree,standard,completed,0.6102077323271735,0.5787537255061852,0.5410089173209992
male,group C,high school,standard,completed,0.6121684135559671,0.5631949404714898,0.5550326949574101
male,group D,associate's degree,free/reduced,completed,0.5676992763521652,0.5892574767199689,0.5748853431414331
female,group C,associate's degree,standard,none,0.5918403038640421,0.5626136221917437,0.5772269630278929
female,group D,associate's degree,standard,none,0.5329846769108051,0.6174822476405669,0.5784833688422153
female,group D,master's degree,standard,none,0.5742509113357628,0.5652782408461415,0.5921962523150054
male,group E,some high school,free/reduced,completed,0.5603974668102178,0.5963203813493344,0.5747666326258645
female,group A,some high school,standard,completed,0.5510562975670393,0.5989742364859123,0.5810050093913349
male,group C,high school,standard,completed,0.6135942715939477,0.5709835582888124,0.5454171303057312
female,group C,high school,free/reduced,none,0.5561265068384489,0.6009754186802593,0.5740660715751731
male,group C,master's degree,standard,none,0.6209509891910857,0.5659300154652933,0.5423495981542394
male,group C,some high school,free/reduced,none,0.6198795915666862,0.596339860241369,0.5100275120485392
male,group B,bachelor's degree,free/reduced,completed,0.5685788752540964,0.5881850433663066,0.5751142646248332
female,group B,associate's degree,standard,none,0.4998438232040614,0.5998125878448737,0.6248047790050768
male,group D,some college,free/reduced,none,0.6538349793779235,0.5264645288497566,0.5434472555868455
male,group E,associate's degree,standard,none,0.660747215043979,0.5610117863580955,0.49867714342941816
female,group C,some college,free/reduced,none,0.5308325150679682,0.6469521277390863,0.5474210311638422
female,group C,associate's degree,standard,completed,0.4575396819442366,0.5989610381815461,0.6571933613380854
male,group C,master's degree,free/reduced,none,0.5441658799064573,0.5976903926841416,0.5887696405545276
female,group B,associate's degree,free/reduced,none,0.47199298854498395,0.6233869660028091,0.6233869660028091
male,group D,some high school,standard,none,0.627610226806476,0.567428424235992,0.533038822767144
female,group D,some college,standard,completed,0.5619298838164011,0.5695235308950011,0.5998981192094012
female,group C,some college,standard,none,0.5157527879468171,0.6058048620327694,0.6058048620327694
male,group C,bachelor's degree,standard,completed,0.5979016838780218,0.5605328286356454,0.5729891137164375
female,group D,some college,free/reduced,completed,0.48650461806189604,0.6177836419833601,0.6177836419833601
male,group B,bachelor's degree,free/reduced,none,0.572851099324132,0.6086542930318903,0.5489823035189598
male,group B,associate's degree,standard,none,0.6106850459243588,0.547072020307238,0.5725172305540863
female,group E,bachelor's degree,free/reduced,completed,0.5453054798270403,0.5927233476380872,0.5927233476380872
female,group D,master's degree,free/reduced,completed,0.5006394940515343,0.5827115422567039,0.6401619760003225
male,group B,high school,free/reduced,none,0.6840556201712377,0.521185234416181,0.5103272086991774
male,group D,bachelor's degree,free/reduced,none,0.5801802803863164,0.5801802803863164,0.5716482174394588
male,group B,some college,standard,completed,0.5690754305795699,0.6011360182178556,0.5610602836699985
male,group A,bachelor's degree,standard,none,0.5647817876857861,0.595813754042148,0.5709881809570585
female,group C,some college,standard,none,0.5356815706388225,0.6266463656529622,0.5660031689768691
female,group C,high school,free/reduced,completed,0.47777485215307264,0.6306628048420558,0.6115518107559329
female,group E,high school,standard,none,0.5662565193617106,0.6198213252472778,0.5433001739821818
male,group A,associate's degree,free/reduced,completed,0.46392600042614734,0.6378982505859526,0.6147019505646452
male,group A,some college,standard,completed,0.6420696924150949,0.5368123657896695,0.547338098452212
female,group B,high school,standard,none,0.5368714008248073,0.6031518206797218,0.5898957367087388
female,group B,some college,free/reduced,completed,0.5115654675833851,0.5968263788472825,0.6181416066632569
female,group D,master's degree,standard,none,0.5018345401465104,0.5775831499799459,0.643863183584202
female,group D,some high school,standard,none,0.5103938343241385,0.611212369499277,0.6049112110508309
female,group E,some high school,standard,none,0.5650472599979873,0.5797238122057273,0.5870620883095973
female,group D,bachelor's degree,free/reduced,none,0.5079654170384379,0.5885948483143805,0.6289095639523518
female,group D,associate's degree,standard,completed,0.5541445464882548,0.5693265888577961,0.6072816947816492
female,group D,some college,standard,none,0.5352376396390065,0.5972941775681666,0.5972941775681666
female,group C,associate's degree,standard,none,0.5174890252918011,0.6050640911104136,0.6050640911104136
female,group A,high school,standard,none,0.47018852510590914,0.6240684060496613,0.6240684060496613
female,group C,bachelor's degree,free/reduced,none,0.44562817482972505,0.6380585230516518,0.6279306099873398
female,group C,some college,standard,none,0.5094112940565947,0.60374671888189,0.6131802613644195
female,group A,some high school,standard,none,0.4600732900812765,0.6326007738617552,0.6230159136517286
male,group C,some college,free/reduced,none,0.594161257537062,0.583917097924354,0.5531846190862302
male,group A,some high school,standard,none,0.6654138425867143,0.5810656090193843,0.4686012975962777
male,group E,bachelor's degree,standard,none,0.5886618569047771,0.5886618569047771,0.5540346888515549
female,group E,high school,standard,none,0.5746803665270568,0.5902122683250853,0.5669144156280426
female,group C,bachelor's degree,standard,completed,0.547221727099343,0.5948062251079815,0.5888581628569017
female,group C,bachelor's degree,standard,completed,0.46407954436834764,0.6546836429482047,0.5966736999021612
male,group B,high school,free/reduced,none,0.727392967453308,0.5819143739626463,0.363696483726654
male,group A,some high school,standard,none,0.5914869138126455,0.6026470442619407,0.5356862615661695
female,group D,high school,standard,none,0.5451692981479915,0.6083773327158746,0.5767733154319331
female,group D,some high school,standard,none,0.49121348824487204,0.619684708247377,0.6121275776589944
female,group D,master's degree,standard,none,0.5273628617781428,0.5859587353090476,0.6152566720745
female,group C,high school,standard,none,0.5707157776320101,0.5707157776320101,0.5903956320331138
female,group E,some college,standard,none,0.5624231723120587,0.5772237821097445,0.5920243919074302
male,group D,high school,free/reduced,none,0.6172133998483676,0.5863527298559492,0.5246313898711125
male,group D,master's degree,free/reduced,completed,0.552954772837162,0.5858687474108025,0.5924515423255307
male,group C,some high school,standard,none,0.6195808535137369,0.5947976193731874,0.5121868389046892
female,group C,associate's degree,standard,none,0.5864859098452719,0.5795860756117981,0.5657864071448505
female,group C,master's degree,free/reduced,none,0.4506059090593329,0.6533785681360327,0.6083179772300994
female,group E,some college,standard,none,0.5648874644793785,0.5926688151914791,0.5741479147167454
female,group B,associate's degree,standard,none,0.5394940366111757,0.5860021432155874,0.604605385857352
male,group D,some college,free/reduced,completed,0.621394711002044,0.5403432269582992,0.5673603883062142
female,group C,some college,standard,none,0.5480240210513743,0.5574727110695014,0.6236135411963913
male,group C,bachelor's degree,standard,completed,0.5919447108193554,0.5667555741887446,0.5730528583463973
female,group C,associate's degree,standard,none,0.5199168199626767,0.615901463648094,0.5919053027267397
female,group A,associate's degree,standard,none,0.5290652912679533,0.600037464486825,0.600037464486825
female,group C,high school,standard,none,0.5181664018901001,0.5872552554754468,0.6217996822681201
female,group E,bachelor's degree,standard,none,0.5319475243524848,0.6469632052935627,0.5463244844701196
male,group D,bachelor's degree,standard,none,0.6113912783682462,0.541914996735491,0.5766531375518686
male,group D,master's degree,standard,none,0.6313442249915445,0.5383040234138432,0.5582412094662078
male,group C,associate's degree,free/reduced,completed,0.5458909200567149,0.613077494832926,0.571085885597794
female,group C,high school,free/reduced,none,0.3947312633773244,0.687960201886194,0.609013949210729
male,group B,bachelor's degree,free/reduced,none,0.5925219747993723,0.6020787808445234,0.5351811385284653
male,group C,high school,free/reduced,completed,0.6229360892765046,0.5477541474672712,0.5584944248685904
male,group A,some college,standard,completed,0.6130010841546761,0.5884810407884892,0.5271809323730215
female,group E,bachelor's degree,free/reduced,none,0.5834983362049293,0.554801696719441,0.5930638827000921
male,group D,some college,standard,completed,0.5851055552496303,0.5675523885921413,0.5792544996971339
male,group B,associate's degree,free/reduced,completed,0.5910186190556376,0.5995841062883279,0.5396256956594951
male,group D,associate's degree,standard,none,0.6760688989469389,0.5319886417943126,0.5098224483862163
male,group D,some college,free/reduced,none,0.5560289281517105,0.6468091613193366,0.5219863407138506
female,group C,some high school,standard,completed,0.5059811525530946,0.5864781540956323,0.6324764406913682
male,group D,some college,standard,none,0.5769648121960482,0.5511305668738371,0.6027990575182594
male,group B,high school,standard,none,0.666103606006085,0.505901472916014,0.5480599289923483
female,group B,bachelor's degree,standard,completed,0.515483437683222,0.5779662786145217,0.6326387644294088
female,group C,high school,standard,none,0.5226258768261383,0.6132143621426689,0.5923093270696234
male,group D,some high school,standard,none,0.5865098121518428,0.5865098121518428,0.5585807734779455
male,group A,high school,standard,none,0.5873387526583992,0.6121558830524161,0.5294321150723598
female,group B,high school,free/reduced,completed,0.5071974799499913,0.6056089312835717,0.6131790429246163
female,group D,some high school,standard,completed,0.5320579229784148,0.611866611425177,0.5852637152762562
male,group E,some college,standard,none,0.629770511068037,0.5565413818740792,0.5418955560352877
female,group D,associate's degree,standard,none,0.5902122683250853,0.5746803665270568,0.5669144156280426
male,group D,high school,standard,none,0.49053450984978036,0.6221413295655751,0.6101770732277756
female,group D,associate's degree,free/reduced,completed,0.5068017659980693,0.6026831811868931,0.616380526213868
female,group B,some high school,free/reduced,none,0.5368651360982886,0.6039732781105747,0.5890603576633999
female,group E,high school,standard,completed,0.5497795450534582,0.5869268116111243,0.5943562649226575
male,group B,high school,standard,none,0.6205390900491107,0.576214869331317,0.5318906486135235
female,group B,bachelor's degree,standard,completed,0.493515920627763,0.6149967626284432,0.6149967626284432
female,group D,associate's degree,standard,none,0.5254886743013355,0.6234611390015845,0.5789282005014713
female,group E,high school,free/reduced,none,0.5709735760770018,0.5531306518245955,0.6066594245818144
female,group B,high school,standard,none,0.5477006499173125,0.5805626889123512,0.6024707149090437
female,group D,some college,standard,completed,0.5206546363529876,0.5961118300273336,0.6112032687622028
male,group C,some high school,free/reduced,completed,0.5516818953380743,0.6057683556653365,0.5733164794689792
female,group A,high school,standard,completed,0.5246313898711126,0.6172133998483676,0.5863527298559493
female,group D,some college,standard,completed,0.5461186812727502,0.5525436069347825,0.6296427148791708
